88cde01c-df69-40bb-9b14-6eac71bea5b8;d523a049-130e-3255-ac93-92cbcb936da3;1;Copper ion;Elementary flows/Emission to air/high population density;;Copper;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
e336eee7-148a-4d1c-8027-780cbfafa12b;d467fbd5-5eb2-3c51-b57e-2d9f8d430cab;1;Copper ion;Elementary flows/Emission to air/low population density;;Copper;emissions to air/low. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
fd153f15-1d16-410a-91fa-04d205e36c43;a781676e-bd4c-3a3b-90db-fecb7ef5d502;1;Copper ion;Elementary flows/Emission to air/low population density, long-term;;Copper;emissions to air/low. pop., long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
3573a5af-88f8-4f74-ade7-cd269cbc4e66;8b7ff0ad-5065-3019-8545-dd39c9102a3c;1;Copper ion;Elementary flows/Emission to air/lower stratosphere + upper troposphere;;Copper;emissions to air/stratosphere + troposphere;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
ec8144d6-d123-43b1-9c17-a295422a0498;5d2dd181-fb99-37bb-a352-4d07c79c4d2e;1;Copper ion;Elementary flows/Emission to air/unspecified;;Copper;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
7e66a41c-d311-4949-bdd8-eef09cdcfa47;bae619fd-6637-3160-85f7-11bbd07dc1ce;1;Copper ion;Elementary flows/Emission to soil/agricultural;;Copper;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
0a5e8a67-f9ae-48b3-bfa7-e9d37c30a191;041cbc54-f362-37ac-bfa9-302e14f4f3c9;1;Copper ion;Elementary flows/Emission to soil/industrial;;Copper;emissions to soil/industrial;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
44d3e792-7c9e-48ab-9de9-acfa2e097f26;5c930726-bb09-377b-bd6f-e96f5817beac;1;Copper ion;Elementary flows/Emission to soil/unspecified;;Copper;emissions to soil/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
ea6de79e-ce2c-44b2-994e-d2ea0125732b;b2af2580-9a00-3e57-a824-8f36ae0cb3e5;1;Copper ion;Elementary flows/Emission to water/ground water;;Copper;emissions to water/groundwater;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
40229ebf-9346-4f20-910a-f8ea3bd88d44;1901a981-8c6e-3d53-8a0f-9875497e3c2c;1;Copper ion;Elementary flows/Emission to water/ground water, long-term;;Copper;emissions to water/groundwater, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
916801f0-3980-4408-a577-62b222aa1543;9207b7c2-dd0d-3a49-bdf6-e20bc797a439;1;Copper ion;Elementary flows/Emission to water/lake;;Copper;emissions to water/lake;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
4d9a8790-3ddd-11dd-96d1-0050c2490048;f06e947e-3761-329e-a85e-3362ea8ba81a;1;Copper ion;Elementary flows/Emission to water/ocean;;Copper;emissions to water/ocean;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
e2a4c2f8-3671-47e7-8649-f5e97a4ad32e;5a9c21e4-48f8-3af9-b8ae-af79f79251c9;1;Copper ion;Elementary flows/Emission to water/fresh water;;Copper;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
2f100cfa-4feb-45e9-a43a-357128228889;145ff875-8c90-34d7-93b0-de68ac024d3b;1;Copper ion;Elementary flows/Emission to water/unspecified;;Copper;emissions to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
1aee4aa7-32e0-48e7-a6b5-73d8acf672d3;ccc0f009-4ee5-3a56-af1b-be902cba0101;1;Copper, 0.52% in sulfide, Cu 0.27% and Mo 8.2E-3% in crude ore;Elementary flows/Resource/in ground;;Copper, 0.52% in sulfide, Cu 0.27% and Mo 8.2E-3% in crude ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
1b35070a-eb57-4f0f-a27f-5ba181ff0d4d;2a7e6752-32aa-3ae9-b22c-383e43305372;1;Copper, 0.59% in sulfide, Cu 0.22% and Mo 8.2E-3% in crude ore;Elementary flows/Resource/in ground;;Copper, 0.59% in sulfide, Cu 0.22% and Mo 8.2E-3% in crude ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
19988f5b-a9a6-48f3-9e8e-150b66a1bf12;2d8314f7-5f5f-385a-b7c0-39239b5de195;1;Copper, 0.97% in sulfide, Cu 0.36% and Mo 4.1E-2% in crude ore;Elementary flows/Resource/in ground;;Copper, 0.97% in sulfide, Cu 0.36% and Mo 4.1E-2% in crude ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
79df5650-160a-4ab7-a14f-cc8162877f4a;5e94d77d-8234-390f-b3ee-d9fdc318a4b0;1;Copper, 0.99% in sulfide, Cu 0.36% and Mo 8.2E-3% in crude ore;Elementary flows/Resource/in ground;;Copper, 0.99% in sulfide, Cu 0.36% and Mo 8.2E-3% in crude ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
ed5ace5c-a203-4816-b33b-9fe0c5f0f519;99146c2e-2b32-3dd3-9da8-ef9da0bdf663;1;Copper, 1.13% in sulfide, Cu 0.76% and Ni 0.76% in crude ore;Elementary flows/Resource/in ground;;Copper, 1.13% in sulfide, Cu 0.76% and Ni 0.76% in crude ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
31998285-fb5c-411d-b853-ce78be2a0b49;8286d90b-0ed7-3ef3-b770-c295ad2cb04d;1;Copper, 1.18% in sulfide, Cu 0.39% and Mo 8.2E-3% in crude ore;Elementary flows/Resource/in ground;;Copper, 1.18% in sulfide, Cu 0.39% and Mo 8.2E-3% in crude ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
c8f18160-6937-4bb9-ad0c-dffa942ca41e;68906b0c-cc3c-3809-a591-2b935119870b;1;Copper, 1.42% in sulfide, Cu 0.81% and Mo 8.2E-3% in crude ore;Elementary flows/Resource/in ground;;Copper, 1.42% in sulfide, Cu 0.81% and Mo 8.2E-3% in crude ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
b569dc97-52fe-4e39-9627-183b1002c287;090c1d81-3d0f-3c9f-8544-b1badc17185c;1;Copper, 2.19% in sulfide, Cu 1.83% and Mo 8.2E-3% in crude ore;Elementary flows/Resource/in ground;;Copper, 2.19% in sulfide, Cu 1.83% and Mo 8.2E-3% in crude ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
5afa470c-ab8c-4ec3-8a18-5c0bed973571;2cc61630-44d5-32fc-a7e8-5745737824d2;1;Copper, Cu 0.38%, Au 9.7E-4%, Ag 9.7E-4%, Zn 0.63%, Pb 0.014%, in ore;Elementary flows/Resource/in ground;;Copper, Cu 0.38%, Au 9.7E-4%, Ag 9.7E-4%, Zn 0.63%, Pb 0.014%, in ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
dca6a0a7-b5b1-3786-bc10-a2aaddcece9b;b70c80d5-6662-3db8-b627-c497ac9ccb26;1;Copper, Cu 3.2E+0%, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0% in ore;Elementary flows/Resource/in ground;;Copper, Cu 3.2E+0%, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0% in ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
4a89f19c-ac7d-3ca8-ad96-72c4c5f779bf;30d1a461-37f3-306b-845b-eb380f7351a6;1;Copper, Cu 5.2E-2%, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2% in ore;Elementary flows/Resource/in ground;;Copper, Cu 5.2E-2%, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2% in ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
b2428597-8ed9-381c-9f7d-e1747e9fcfa2;6566239b-122e-3602-964a-1cb634f16ad2;1;Copper, resource correction;Elementary flows/Resource/unspecified;;Copper, resource correction;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
4d9a8790-3ddd-11dd-8f56-0050c2490048;54e8a9bb-6b50-3514-b6a9-aca0b24bf25f;1;Cresol;Elementary flows/Emission to water/ocean;;Cresol;emissions to water/ocean;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
02d18acf-ec93-467e-a467-cfb4452fb55b;d5e74d85-f1ce-32e5-acb0-010d421be980;1;Cresol;Elementary flows/Emission to water/fresh water;;Cresol;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
35c746fb-2d4a-4d06-9955-1973ce67b74e;ab260f15-5352-315f-af90-35b4a9d735ba;1;Cumene;Elementary flows/Emission to air/high population density;;Cumene;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
1a796dc4-5dcb-40da-a609-3a5a40655fad;8f9c0122-4287-3887-87ab-8912260b873c;1;Cumene;Elementary flows/Emission to air/low population density;;Cumene;emissions to air/low. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
a192f5ac-fb5d-4e14-ac11-3c38283da9d0;0db399ad-485b-3560-a0f0-b9ad11c786be;1;Cumene;Elementary flows/Emission to air/unspecified;;Cumene;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
89dc9c0f-bf19-4c66-ad66-3d664009725a;0935c953-2d42-3655-bca5-209758631b1a;1;Cumene;Elementary flows/Emission to water/fresh water;;Cumene;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
29d1b020-c34b-4252-beb1-83796ef5e187;3bedc3e1-54d9-3314-8bfd-fb1aebbf48e9;1;Curium alpha;Elementary flows/Emission to water/fresh water;;Curium alpha;emissions to water/river;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
05bfed24-3408-42a2-9208-daec1538905d;af5d262c-cb7a-341f-b82c-c06538691a0e;1;Cyanazine;Elementary flows/Emission to soil/agricultural;;Cyanazine;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
921df5eb-cde6-40ea-8744-c02746db0a3c;0ea2a35f-ca94-36da-8353-21e359119979;1;Cyanide;Elementary flows/Emission to air/high population density;;Cyanide;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
9e8d685c-9948-4dc0-9c0b-d5c511e14d05;48e5a3ca-7d61-32cf-9cb6-c2ef22da71a6;1;Cyanide;Elementary flows/Emission to air/low population density;;Cyanide;emissions to air/low. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
d3e038e1-728c-4dea-ac30-c9abbbfcbc84;0e94116f-bd8a-3ff5-bcf6-89075dde64c2;1;Cyanide;Elementary flows/Emission to air/unspecified;;Cyanide;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
b4160ac8-a371-49d6-8a4f-6f5fed0e2a0d;6cddf163-02b6-3d58-82c5-b529f32ac0ba;1;Cyanide;Elementary flows/Emission to water/lake;;Cyanide;emissions to water/lake;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
1febb3ea-a4ee-4b7d-a6e7-0c4b6da28188;d72dd30f-99cf-3b7d-9b2c-08bd328a3104;1;Cyanide;Elementary flows/Emission to water/ocean;;Cyanide;emissions to water/ocean;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
4bee7636-9d37-439a-9847-3fce996d89da;b9cd3ed3-8e27-34f7-8860-62febac94e82;1;Cyanide;Elementary flows/Emission to water/fresh water;;Cyanide;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
c4d10bd2-09da-4082-8cb3-022c92c53221;9fab322c-4d7c-3928-a9a0-cef0f74bcb5a;1;Cyanide;Elementary flows/Emission to water/unspecified;;Cyanide;emissions to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
932d7913-eb64-484c-b2ec-7aae36e29017;67abfba5-cc62-3121-907c-2fc70766f364;1;Cyanoacetic acid;Elementary flows/Emission to air/high population density;;Cyanoacetic acid;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
37e9c994-3d69-4fb8-a935-ba30e6d64ae3;52f160c4-f7d4-3917-b0c2-77600ebc942a;1;Cyclanilide;Elementary flows/Emission to soil/agricultural;;Cyclanilide;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
5512f026-b3a9-419a-b787-c0be0b39be1c;432fabda-1c3c-3c3b-9304-1d2306c38139;1;Cyclohexane;Elementary flows/Emission to air/high population density;;Cyclohexane;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
22ff429e-4506-428d-9bba-4f9595ed3b99;35a8ee02-dbec-37e0-913f-95311662b965;1;Cyclohexane;Elementary flows/Emission to air/low population density;;Cyclohexane;emissions to air/low. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
165aaeac-93d1-4afd-adf2-e3d6c0eaf629;011e63ad-d05d-38b6-aac6-692e9f2559f1;1;Cyclohexane;Elementary flows/Emission to air/unspecified;;Cyclohexane;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
93cc1bfb-08e6-4d50-bb55-d46c44f827fc;12a5471a-18b4-39de-a109-f820744ad016;1;Cyclohexane;Elementary flows/Emission to water/fresh water;;Cyclohexane;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
111c5f0c-3dda-4b7c-a5e2-aaada6ab6f79;e1add0bd-6f39-3769-915b-d41a094ae097;1;Cycloxydim;Elementary flows/Emission to soil/agricultural;;Cycloxydim;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
35ec8817-55b9-4fdc-badb-8470fa7ebc8e;5634ebc0-086c-3b1e-8331-96971a36bade;1;Cyfluthrin;Elementary flows/Emission to soil/agricultural;;Cyfluthrin;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
7427c8ff-5f18-4e0e-9633-64c088b69fd8;e06b5a7d-caa1-398b-8893-58a4f15241f2;1;Cymoxanil;Elementary flows/Emission to soil/agricultural;;Cymoxanil;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
e7f1df40-788a-4403-81ea-e5e9e84e32d7;4fcf18c8-debf-3956-b239-8ae04b0c6b88;1;Cypermethrin;Elementary flows/Emission to soil/agricultural;;Cypermethrin;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
c9727abf-58b7-4f90-a670-86f7101e741d;9e11d7de-894a-302d-8032-56d21ac53b27;1;Cyproconazole;Elementary flows/Emission to soil/agricultural;;Cyproconazole;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
b45f25fe-a5bb-42ac-9859-304bf6ccfd83;5054f291-58fa-359d-8def-8194815c07e6;1;Cyprodinil;Elementary flows/Emission to soil/agricultural;;Cyprodinil;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
c20aed18-4490-4a58-af72-71bdf0f70954;e6e362e4-20a3-39de-b9aa-409e9e174f31;1;Decane;Elementary flows/Emission to soil/industrial;;Decane;emissions to soil/industrial;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
08a91e70-3ddc-11dd-980c-0050c2490048;3fb39530-50d9-3064-b921-a4f30aa9f6ef;1;Decane;Elementary flows/Emission to water/ocean;;Decane;emissions to water/ocean;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
a38a4244-89cf-4fad-b6bc-26699f205042;07f4229f-0c74-3620-b0e4-b1c945c27a66;1;Decane;Elementary flows/Emission to water/fresh water;;Decane;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
ba0955c6-7f71-4f48-b6dc-190dae2239e9;7dd6cccd-a601-35fa-990f-9bb7e6204451;1;Deltamethrin;Elementary flows/Emission to air/unspecified;;Deltamethrin;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
282973e4-3c2d-4a9c-a3f2-d39a5b36aa76;8a577ae2-f18f-32eb-92dd-5382b0d771b6;1;Deltamethrin;Elementary flows/Emission to soil/agricultural;;Deltamethrin;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
a1861c61-3190-41ff-abbf-0c352f61db6b;d0826914-8fe4-3ceb-9cb6-8858da177d88;1;Deltamethrin;Elementary flows/Emission to water/fresh water;;Deltamethrin;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
9877ce00-65f8-4c0c-9fcf-92aa53a2c9c0;d7493bd9-18aa-3558-9f36-2f224c4c990b;1;Diatomite;Elementary flows/Resource/in ground;;Diatomite;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
c4302ab1-eb6d-458b-86ad-f7d7d4df411e;96de0573-b74d-3804-8b31-3e6d817ef27b;1;Diazinon;Elementary flows/Emission to soil/agricultural;;Diazinon;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
23a4dfc7-c82e-4425-abf6-0195f78f3363;34d4342a-785c-36fd-93ec-6322db2a55c7;1;Dibenz(a,h)anthracene;Elementary flows/Emission to air/unspecified;;Dibenz(a,h)anthracene;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
f81426cd-fb74-4265-bffc-c97566623bf5;bcf6986c-5438-3f78-a32a-3588e9b2d746;1;Dicamba;Elementary flows/Emission to air/unspecified;;Dicamba;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
44b7826f-6f4c-44f3-81eb-ad3426073fae;151fd939-a7e5-3dd1-b216-acae50fef0fb;1;Dicamba;Elementary flows/Emission to soil/agricultural;;Dicamba;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
e5a181b4-6dce-465d-bcc5-2f2a5f5b4376;02761c23-2698-399d-aff9-1c898b2cfc10;1;Dicamba;Elementary flows/Emission to water/fresh water;;Dicamba;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
02dd7309-b7c2-47bb-82c8-09345be9c2bb;45b6ccbf-dd26-39ca-a1dc-bc7b14cc7227;1;Dichlorprop-P;Elementary flows/Emission to soil/agricultural;;Dichlorprop-P;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
cdf4cac9-b23c-44f8-bbd3-9e0f82f7a067;f382bcc2-a8d5-3615-b94d-32130f50ddc4;1;Dichromate;Elementary flows/Emission to water/river;;Dichromate;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
3b8a6f65-384b-4086-a817-b0c77555b78a;2eda1f07-3a9c-3f66-93df-6c1ce3c167a8;1;Dichromate;Elementary flows/Emission to water/unspecified;;Dichromate;emissions to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
009f3374-e604-4e24-88f5-d785cd93aac7;66c98a7b-8086-3012-b20a-6281cfdac233;1;Diclofop;Elementary flows/Emission to soil/agricultural;;Diclofop;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
0f02d06c-c44d-4681-a677-eff6aa3cd7e0;f2364920-0c3f-3d4d-beb0-d18fedb0f895;1;Diclofop-methyl;Elementary flows/Emission to soil/agricultural;;Diclofop-methyl;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
8939217c-4acd-48c2-8a19-7b3afb7e5d3b;8c1d89a5-a644-3ff5-b90e-e06a8c081d81;1;Dicofol;Elementary flows/Emission to soil/agricultural;;Dicofol;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
98287294-2ab7-4781-bb9e-5d045cdce2a2;8a248e71-e1cf-306b-9730-98a16f562886;1;Dicrotophos;Elementary flows/Emission to soil/agricultural;;Dicrotophos;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
89951b1a-9b6b-4bc7-82fc-6fc263e91936;dc9de031-4c33-3d24-b22e-97330986e538;1;Diethyl ether;Elementary flows/Emission to air/high population density;;Diethyl ether;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
7e7039a1-6186-4ef6-a7e6-d135b7fe5601;e6a4c20a-d19c-3cd4-ac5f-e623dbd2eeae;1;Diethylamine;Elementary flows/Emission to air/high population density;;Diethylamine;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
34698efa-71c8-4fec-9a43-6529f45887ac;aa130c17-9787-3cdf-94bc-316f69ee9bcf;1;Diethylamine;Elementary flows/Emission to air/unspecified;;Diethylamine;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
dfa27331-6c6b-45f3-84d8-d66b1e82b812;d29b86b6-3016-3c78-8fce-198ddb8b7cf0;1;Diethylamine;Elementary flows/Emission to water/fresh water;;Diethylamine;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
d439867e-7ef9-41aa-91e2-de8a922f9158;81f6469b-546f-3d75-9e5d-8b80195dbdd0;1;Diethylene glycol;Elementary flows/Emission to air/high population density;;Diethylene glycol;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
7bf5e261-8cf2-42f1-bb36-04886b88c286;233e55c9-f9d5-3a79-ab97-e63381931fd7;1;Diethylene glycol;Elementary flows/Emission to water/fresh water;;Diethylene glycol;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
5458bee1-0c04-445c-b617-a7315d6a2b9f;81280860-a27d-3e26-b1a2-9591dfd1edbc;1;Difenoconazole;Elementary flows/Emission to soil/agricultural;;Difenoconazole;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
b918120c-5dd9-4a28-86ee-9b05a42bdd01;729fe986-f333-3e98-b314-221500d1ebc5;1;Diflubenzuron;Elementary flows/Emission to soil/agricultural;;Diflubenzuron;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
