LCIA method,NW set - ID,NW set - name,LCIA category,Nomalisation factor,Weighting factor,Weighting score unit
Cumulative Energy Demand (LHV),db47350f-814b-32ca-b430-61c725146190,Cumulative energy demand,220081ea-e677-379e-a67f-39b5c6d5042b,,1.0,
Cumulative Energy Demand (LHV),db47350f-814b-32ca-b430-61c725146190,Cumulative energy demand,580b50d7-9d76-3e8a-a787-a1d0d69a5876,,1.0,
Cumulative Energy Demand (LHV),db47350f-814b-32ca-b430-61c725146190,Cumulative energy demand,72f766b9-4507-3dcd-9a53-dd2403e0e43b,,1.0,
Cumulative Energy Demand (LHV),db47350f-814b-32ca-b430-61c725146190,Cumulative energy demand,85b08c25-2f1c-3215-9a7b-d756ce821dbf,,1.0,
Cumulative Energy Demand (LHV),db47350f-814b-32ca-b430-61c725146190,Cumulative energy demand,9965ede2-3b74-377e-a6c8-97c150cddf81,,1.0,
Cumulative Energy Demand (LHV),db47350f-814b-32ca-b430-61c725146190,Cumulative energy demand,dc1221e8-aedb-39de-b9c7-561cb1772b25,,1.0,
Cumulative Exergy Demand,c206379b-e1b0-333d-acca-6d7d13f2baf7,Cumulative exergy demand,05961986-960f-3af3-b609-2452277308f5,,1.0,
Cumulative Exergy Demand,c206379b-e1b0-333d-acca-6d7d13f2baf7,Cumulative exergy demand,4c575d90-e089-3fa4-bfc3-798849f03109,,1.0,
Cumulative Exergy Demand,c206379b-e1b0-333d-acca-6d7d13f2baf7,Cumulative exergy demand,6764d0f6-086c-3abb-b600-99fc8484bd01,,1.0,
Cumulative Exergy Demand,c206379b-e1b0-333d-acca-6d7d13f2baf7,Cumulative exergy demand,72575de8-6756-3f4b-a471-aa406b665afb,,1.0,
Cumulative Exergy Demand,c206379b-e1b0-333d-acca-6d7d13f2baf7,Cumulative exergy demand,7bf44e3a-5fa4-38b3-a7ed-f6a55bf66db6,,1.0,
Cumulative Exergy Demand,c206379b-e1b0-333d-acca-6d7d13f2baf7,Cumulative exergy demand,9a619559-e7da-3481-bb8b-1fe5b91b4a7f,,1.0,
Cumulative Exergy Demand,c206379b-e1b0-333d-acca-6d7d13f2baf7,Cumulative exergy demand,a3675079-9685-3cfb-a007-e86e8014fc29,,1.0,
Cumulative Exergy Demand,c206379b-e1b0-333d-acca-6d7d13f2baf7,Cumulative exergy demand,d7a325e6-2ca8-3199-af6b-303a969c0d55,,1.0,
Cumulative Exergy Demand,c206379b-e1b0-333d-acca-6d7d13f2baf7,Cumulative exergy demand,f8c8ff65-aea6-3649-9069-4acb7e1a7ddb,,1.0,
Cumulative Exergy Demand,c206379b-e1b0-333d-acca-6d7d13f2baf7,Cumulative exergy demand,fafa88de-03aa-3ba7-b348-ad2af241b28b,,1.0,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,076def33-8f2d-3fbd-9c6a-1b34095eb767,72992.700729927,0.0,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,1134bd92-15e1-38c1-9a0d-ee8435b5aae3,666666.6666666666,0.0,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,42b26d72-71ed-3c07-bb14-f7669d4e7a63,4.739336492890995E8,1.1,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,6569512a-2c54-32d1-9da9-26b79e038bda,2.8409090909090913,1.2,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,778070b3-7669-38de-9924-4221efd7e331,1349.527665317139,1.1,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,7e175787-f3d3-38c1-84db-dde4a5e5063d,0.28169014084507044,1.0,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,8ee47cbb-f517-317f-b41d-7c1d5b22a360,393.70078740157476,1.3,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,92c690a5-c0b5-33bd-ad53-f24ad348f569,1369.8630136986303,1.2,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,93a66862-1283-3605-ac69-d940914bfa66,349.65034965034965,1.1,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,9c06cdb5-0b02-3334-8ca2-c58d1a58d5b8,59523.80952380953,1.2,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,a3d8efe7-0723-3d38-b61d-b203323a29a1,0.020491803278688527,63.0,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,a4ebc45d-c11b-32ff-b2d5-56f496c8908e,8.333333333333334,1.4,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,aeb965a8-6d8f-3393-a3de-7d4170830685,20.70393374741201,1.1,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,b3d5b4e1-cf11-3960-b71f-b780295d28c6,0.819672131147541,0.0,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,b9609a6a-7898-360a-8615-c5e35829eb78,3663003.6630036626,0.0,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,bafcc60b-3062-3fc4-9753-1aedf34e9513,7751.937984496125,1.1,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,c5c56f77-b1ad-36dd-868b-057b4d022200,47169.811320754714,1.3,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,e3a86bfa-e71e-389e-991b-b3289cc7c21d,8064.516129032258,1.2,
EDIP 2003,8023b02e-c340-38d5-a063-038d2574d9fe,Default,f0deb3a9-1782-3e2d-9d4b-8a3ecf39835b,0.16,1.1,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,00af7673-38a0-3b59-a7ac-10fafe9b83d2,1.606941989394183,0.028,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,1783fe30-a9ed-34b5-b5f9-9acdb2fcd013,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,198c2d4f-9aca-38ed-999a-416e09370de6,5.952380952380953E-4,0.0896,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,20c5efe6-135a-30d0-b941-75f30bb1cdd8,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,241a3453-8167-35d0-a5da-d2bff22a65a6,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,248a3f3f-933e-3c45-a799-fad9f956e03c,40.600893219650835,0.04780000000000001,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,2bbe3c6a-5f0d-33d5-a6b9-8501e3821746,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,2dddb0a4-2f97-3fef-a4e6-708f0b4c2554,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,2e0b3f30-541b-37c9-8cfe-071de8a46f6d,819672.131147541,0.0794,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,3bc1c67f-d3e3-3891-9fea-4512107d88ef,8097.165991902834,0.2106,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,4316221b-d1ab-3b99-b816-d8ffaab7fab5,19.546520719311964,0.0296,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,4eb4c81b-7cda-3264-9ad1-fa15168bdcd3,176.74089784376105,0.0371,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,5067f656-f54f-3393-a55a-9c2a54444756,4219.409282700422,0.0501,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,5fa27803-3370-3136-8274-8149415d2c26,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,7c535cfd-1efb-3d8c-8ed3-9732fb78dfed,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,7e5f7680-70bd-3598-8d56-e8b3185dd595,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,8dc972d8-cd5f-34c4-984b-01df508bac8b,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,95f89947-4850-31b8-9101-090cf2bf431b,65019.50585175553,0.0832,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,9d1aee72-1b47-323e-afbc-827b452d4940,55.55555555555556,0.062,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,9ee5b46d-5bd1-3461-abc4-0ce9dcd85dcd,1.6899599479492335E-5,0.0213,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,b3ba5fc3-5a6f-364b-b839-9ee55d418cb3,0.06365372374283895,0.0755,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,b4028c28-92bf-3731-af31-5005d1acea62,0.0536480686695279,0.0631,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,c732bdc7-4044-31ae-a670-6d9ccf4507b0,11469.205184080743,0.0851,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,d955e015-db81-325e-acf4-89044bceb3e6,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,dbdd01d5-2be4-3ba4-8127-de89f065fda1,42680.32437046521,0.0192,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,eb072b11-7c98-3470-a835-b428f1797461,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,f22e8177-5b42-3686-b68f-bbf1325a7e30,0.0,0.0,
EF 3.0 Method (adapted),867fe119-0b5c-38a0-a3e6-1d845ffaedd5,EF 3.0 normalization and weighting set,f4895d6e-c2cc-3096-bfab-197436031d1e,2.2967386311437759E-4,0.0184,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,1f1dd9ef-8732-33d8-8df4-ea13a31bba08,0.057870370370370364,0.0755,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,28efd0a8-4095-31ef-9979-ad1fe406c621,11814.744801512286,0.0192,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,3ab8e56c-c663-3d5b-9003-b313dfa2fcdf,4219.409282700422,0.0501,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,51c59d8e-7e04-3aae-8f08-5cf00ef7d292,2.5523226135783563,0.028,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,65936eab-27c6-30d5-9c5b-253e48d00e1d,55.55555555555556,0.062,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,6829b75b-fdae-32a9-a27f-2bd4834439a6,3.850745119180561E-5,0.0213,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,6e8d8ecb-b76e-3e47-ac67-12362e247769,0.0,0.0,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,82859ffc-c06e-3395-b93b-257878778ed4,0.0,0.0,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,91ea5e59-58fd-3cbb-bf6a-26ec099a98a3,40.600893219650835,0.04780000000000001,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,9912f373-c6a0-3bae-aeef-d96065a676d3,28.28054298642534,0.0296,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,b3c4cee1-4bdf-3289-b1b1-14c48189462d,7757.951900698216,0.2106,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,be73c95b-2bd3-3e60-b068-636cda5b1a5f,176.92852087756546,0.0371,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,c0b85854-a89b-3b5f-8d2c-c8971ebc94c3,1334400.8540165466,0.0794,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,c7247a34-7b90-3a4e-b5e5-a37663f889d5,4.748338081671415E-4,0.0184,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,d01b7214-6fd9-3930-b2e2-66296bb1f17e,65274.15143603134,0.0832,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,da98e46f-c2ee-3283-8ce0-bce330474c96,0.023353573096683792,0.0631,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,e079b6b3-bad8-3fa0-a9f8-43436eace726,11469.205184080743,0.0851,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,eb56e7b7-178d-3135-bb9b-170a706121be,6.365372374283895E-4,0.0896,
EF Method (adapted),2cfe9c43-0521-3c3c-8706-a73e1c751c87,Global (2010)/with tox categories,f51ef6bb-2e8c-3993-afc7-a6b7173250f2,0.0,0.0,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,1f1dd9ef-8732-33d8-8df4-ea13a31bba08,0.057870370370370364,0.0808,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,28efd0a8-4095-31ef-9979-ad1fe406c621,11814.744801512286,0.0,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,3ab8e56c-c663-3d5b-9003-b313dfa2fcdf,4219.409282700422,0.0537,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,51c59d8e-7e04-3aae-8f08-5cf00ef7d292,2.5523226135783563,0.0295,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,65936eab-27c6-30d5-9c5b-253e48d00e1d,55.55555555555556,0.0664,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,6829b75b-fdae-32a9-a27f-2bd4834439a6,3.850745119180561E-5,0.0,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,6e8d8ecb-b76e-3e47-ac67-12362e247769,0.0,0.0,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,82859ffc-c06e-3395-b93b-257878778ed4,0.0,0.0,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,91ea5e59-58fd-3cbb-bf6a-26ec099a98a3,40.600893219650835,0.051,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,9912f373-c6a0-3bae-aeef-d96065a676d3,28.28054298642534,0.0312,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,b3c4cee1-4bdf-3289-b1b1-14c48189462d,7757.951900698216,0.2219,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,be73c95b-2bd3-3e60-b068-636cda5b1a5f,176.92852087756546,0.0391,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,c0b85854-a89b-3b5f-8d2c-c8971ebc94c3,1334400.8540165466,0.0842,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,c7247a34-7b90-3a4e-b5e5-a37663f889d5,4.748338081671415E-4,0.0,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,d01b7214-6fd9-3930-b2e2-66296bb1f17e,65274.15143603134,0.0892,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,da98e46f-c2ee-3283-8ce0-bce330474c96,0.023353573096683792,0.0675,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,e079b6b3-bad8-3fa0-a9f8-43436eace726,11469.205184080743,0.0903,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,eb56e7b7-178d-3135-bb9b-170a706121be,6.365372374283895E-4,0.0954,
EF Method (adapted),1b146330-21d1-3319-8b05-cc81113a763b,Global (2010)/without tox categories,f51ef6bb-2e8c-3993-afc7-a6b7173250f2,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,022b6ff1-a76f-39ff-9a1c-aced4cfa102c,2.2967386311437759E-4,0.0184,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,02811db7-71f5-37a5-9fbf-815d309c5a21,4219.409282700422,0.0501,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,1b39ccd7-a181-3c71-bd58-e2cd6d72b8de,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,1cb335e6-4c41-3078-94fd-d355e3f9b5d7,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,209bd9be-d5c1-317b-a79b-2a76b79e495b,8097.165991902834,0.2106,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,22d5afbd-bb7f-3f7c-a289-2ac0dfa57192,176.74089784376105,0.0371,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,2def040a-b102-3c26-a23c-4a947fe13fe9,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,4469d642-487b-3cea-a527-794db494158f,0.06365372374283895,0.0755,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,4fc54fc3-1ff3-3d5a-b43f-56a8ece7bf1d,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,58c15e82-5158-36aa-82cd-8ea40cf70adf,65019.50585175553,0.0832,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,644c466d-d2b4-340d-ad0d-caf1b5483403,42680.32437046521,0.0192,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,65e09a23-0560-3eb6-94c6-29601ef9f113,0.0536480686695279,0.0631,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,784079fd-3c9b-3b34-9232-9c188d8514f7,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,82c592fe-d47c-341a-babc-53d2c3f8abf1,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,83690c48-0656-34d0-ae5a-38acaed12b65,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,84e26e48-bb36-3ab3-931b-879c69d52ff9,1.6899599479492335E-5,0.0213,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,88dc8f8b-382c-36a2-a9dd-6b2e277af68f,1.606941989394183,0.028,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,8ab857d8-1ff1-30f3-bd52-f649b08509f9,5.952380952380953E-4,0.0896,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,8f01f284-39bf-36e5-97ba-f2515ba820aa,19.546520719311964,0.0296,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,9022c69c-70a7-3d49-a988-e74a5863d183,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,9e7da751-8c08-3241-85c2-cd72e4f4c373,819672.131147541,0.0794,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,a44bd383-9439-39c4-bc02-301175ef11f4,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,b5d45799-481a-3423-ba77-8a4549a4103e,11469.205184080743,0.0851,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,c531b2a4-cc36-3862-90be-1a2d968f359b,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,df71c514-5c33-3d65-ab75-6f905c19bdc3,55.55555555555556,0.062,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,e4c0092c-5ab4-3dc7-a219-527907e8a1ea,40.600893219650835,0.04780000000000001,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,e8a3e30f-1253-3ed0-a13c-6c95e18385af,0.0,0.0,
EN 15804 +A2 Method,d6848a49-a7b2-399f-a7dc-122550710f0c,EF 3.0 normalization and weighting set,f13a4b14-199f-3be9-bda2-03543431d53f,0.0,0.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,0843647b-82d2-3fcb-be84-def058363fa9,,30000.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,201d36cc-2ae4-3972-8bb1-4f2c71afcef4,,10000.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,3513b783-22f0-313f-af2c-9b9dc4c31fda,,9550.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,4b7b14bd-5f0b-36b8-8b8d-e6088236fd05,,58800.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,50e28051-854d-3e88-93b2-f3df883d558a,,5250.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,545d53a2-f78f-3608-840f-04458a2ecda3,,0.21999999999999997,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,58430da7-9bcd-3d93-a08e-981cd7059b08,,3000.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,5bdfeb34-712d-3148-a072-793b3c5f62a3,,0.001,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,63efef47-7844-331d-9c54-e3d98adcb233,,19150.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,72500c2f-f2f7-3c10-8b0a-1d8a77e5f222,,2000.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,72ed6954-464e-3801-967a-933254e1b484,,1550.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,7ea22a82-e40e-3ea1-b6cc-d2aaf90be942,,2150.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,933e49ae-e8bd-3fd7-9182-b18700b61669,,1.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,a27bbc3d-d9ae-3193-9181-7529aa2bfd8f,,5.6E10,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,aab1133e-defa-3723-b758-6679659f8b3d,,0.002,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,ae78fac9-c52d-3baf-bf10-2bdd80ab9e53,,8500.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,bffedafd-d35a-38c7-9c09-5673e5ad6801,,,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,c26489d8-cbb4-3944-962b-81d2aeeea488,,,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,c467bf19-5c33-3fdd-b3f7-71b7ee5b324f,,,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,ccd6f123-bb75-3b20-836b-a2bbf56fa936,,0.39,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,d6c1cf80-59b7-31e5-98b5-2394a53bc4ae,,49999.99999999999,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,d904c822-e067-3d6f-873a-690e36819c89,,0.04,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,f0c636a2-336d-3e00-9cbe-0b53ec744ea7,,2500.0,
EPS 2015d,37adc5b7-057e-34c2-a588-8514bf830ea0,EPS 2015,ff32ec3a-1520-3ed2-80cc-903f71f93dab,,2.1,
EPS 2015dx,cb803033-bcbc-32f9-8684-eb2fec868f7c,EPS 2015,01db89a3-6b29-388f-bd44-65fd3dec50c8,,19150.0,
EPS 2015dx,cb803033-bcbc-32f9-8684-eb2fec868f7c,EPS 2015,0fc381a9-e885-3c8d-8fa3-1ac54a8af794,,0.002,
EPS 2015dx,cb803033-bcbc-32f9-8684-eb2fec868f7c,EPS 2015,44d65efa-dc96-39a2-8c75-8f579dda372f,,2000.0,
EPS 2015dx,cb803033-bcbc-32f9-8684-eb2fec868f7c,EPS 2015,4bb8f430-76e8-3598-ac85-8dec4fe035e7,,1550.0,
EPS 2015dx,cb803033-bcbc-32f9-8684-eb2fec868f7c,EPS 2015,4ead84f5-bccb-3eb2-a5ac-67eb8789d12a,,49999.99999999999,
EPS 2015dx,cb803033-bcbc-32f9-8684-eb2fec868f7c,EPS 2015,53722d39-b105-3e39-b127-163d0ef1b229,,8500.0,
EPS 2015dx,cb803033-bcbc-32f9-8684-eb2fec868f7c,EPS 2015,5858e6dc-0584-32b7-963d-2518c033be93,,3000.0,
