ID,Name,Description,Category,Flow type,CAS number,Chem. formula,Reference flow property
b34b26a8-db74-3377-87b2-857c14abbb43,"1,1'-Biphenyl, 2,4,5-trichloro-, PCB-29",,"Elementary flows/Emission to air/low population density, long-term",elementary,015862-07-4,,Mass
71828c7a-4e66-3a17-a1cf-ff3de310152c,"1,1'-Biphenyl, 2,4,5-trichloro-, PCB-29",,Elementary flows/Emission to soil/forestry,elementary,015862-07-4,,Mass
a295846c-5bc5-36be-8b2c-0147b2edc056,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to soil/agricultural,elementary,033284-50-3,,Mass
76526068-cb0a-376f-8c34-cabab1405a4d,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to water/ocean,elementary,033284-50-3,,Mass
f0a8ec51-ba4e-3946-830a-596f01624922,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,033284-50-3,,Mass
50e7ef23-42ff-34c1-af47-9a418493895a,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to soil/unspecified,elementary,033284-50-3,,Mass
6390e93f-b08b-3252-8468-83417c8cdf2b,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to soil/forestry,elementary,033284-50-3,,Mass
0e0a5652-bce9-33f4-9a04-0516f5874b77,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to water/river,elementary,033284-50-3,,Mass
af3b6feb-913a-3f4c-a971-c44b38353781,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to water/unspecified,elementary,033284-50-3,,Mass
824d9d43-7ab7-3fd7-ad56-0deae77c32f6,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,"Elementary flows/Emission to air/low population density, long-term",elementary,033284-50-3,,Mass
03de3619-fee6-3fde-b644-d022fd5b6196,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to air/indoor,elementary,033284-50-3,,Mass
14f9773a-42f8-3f36-be70-af9cf3d03a7b,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to air/low population density,elementary,033284-50-3,,Mass
8cad04d6-bba9-3410-bbf8-fa2414cf3f7f,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,"Elementary flows/Emission to water/ground water, long-term",elementary,033284-50-3,,Mass
5f738a2d-4f45-3e05-ae78-1767792a3d90,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to soil/industrial,elementary,033284-50-3,,Mass
111646fb-731f-33b3-be84-f5d8b08adfe5,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to air/unspecified,elementary,033284-50-3,,Mass
85467486-71d4-3239-a513-f4d5952ed8c6,"1,1'-Biphenyl, 2,4-dichloro-, PCB-7",,Elementary flows/Emission to air/high population density,elementary,033284-50-3,,Mass
132234d1-6f59-3560-aaae-a12e7780da3a,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to water/river,elementary,002051-60-7,,Mass
fe8c6ebb-140a-391a-b706-10bc0083dbd4,"1,1'-Biphenyl, 2-chloro-, PCB-1",,"Elementary flows/Emission to air/low population density, long-term",elementary,002051-60-7,,Mass
a225535b-855a-3e6a-b3d9-f3b96f980a94,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to water/ocean,elementary,002051-60-7,,Mass
15415bdc-5852-3bae-989f-456eda5dbf92,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to soil/forestry,elementary,002051-60-7,,Mass
be23bb0d-bf50-3bee-a323-edd76bb799c9,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to air/low population density,elementary,002051-60-7,,Mass
9bc1b696-9e7c-35ec-a1dc-08437e06e5ba,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,002051-60-7,,Mass
e618519c-e555-392d-a890-5fefeac8188e,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to soil/agricultural,elementary,002051-60-7,,Mass
0e6d4427-2f01-3956-86e2-4df98b256e4b,"1,1'-Biphenyl, 2-chloro-, PCB-1",,"Elementary flows/Emission to water/ground water, long-term",elementary,002051-60-7,,Mass
c4d05f2e-414d-360c-9e1e-d49b941cbe84,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to air/unspecified,elementary,002051-60-7,,Mass
36fa0638-0da3-3e3f-8902-2017d57014c6,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to soil/unspecified,elementary,002051-60-7,,Mass
34e187a8-d5a5-3866-a6a8-0f00a3dd0218,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to air/indoor,elementary,002051-60-7,,Mass
615bd5cc-da4c-3d07-8e63-6ffa31d0ab9d,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to water/unspecified,elementary,002051-60-7,,Mass
1a299474-07b7-3f02-80ba-0a95b95764ff,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to soil/industrial,elementary,002051-60-7,,Mass
da9d9309-dbb4-329b-bf83-9b9aa618c9e6,"1,1'-Biphenyl, 2-chloro-, PCB-1",,Elementary flows/Emission to air/high population density,elementary,002051-60-7,,Mass
7c19419f-a7f6-30af-96d0-c64ceafaee61,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,"Elementary flows/Emission to water/ground water, long-term",elementary,032598-13-3,,Mass
7bd858cf-dddd-34bc-a4c6-82e049406fe4,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to water/ocean,elementary,032598-13-3,,Mass
90bff8d3-1e94-3686-a1b2-856a5379b92e,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to water/unspecified,elementary,032598-13-3,,Mass
8ed26293-c252-3d05-945b-28758d9a00ea,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,"Elementary flows/Emission to air/low population density, long-term",elementary,032598-13-3,,Mass
16f4cdb8-680e-3312-a7e7-1829197d87d8,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to air/indoor,elementary,032598-13-3,,Mass
36778761-f335-330e-9274-c80aa25c6b0b,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to soil/forestry,elementary,032598-13-3,,Mass
416203a1-ba21-3d55-becb-2ad35f568f22,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to air/high population density,elementary,032598-13-3,,Mass
6d46f2dc-40db-3ace-a83a-000aa80d483e,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to air/low population density,elementary,032598-13-3,,Mass
f444ac05-8c5a-3d8d-85fc-ebc4a9e09312,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to air/unspecified,elementary,032598-13-3,,Mass
0ba0a650-41be-3475-9ade-6fce28b59109,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to soil/unspecified,elementary,032598-13-3,,Mass
ed9ded7a-ef29-31be-9bd4-76c4a0741334,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to water/river,elementary,032598-13-3,,Mass
5e900d8f-e430-38fe-a2ec-08dd6d8ecf9c,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to soil/agricultural,elementary,032598-13-3,,Mass
69633550-3a83-3091-867e-cd95dc8e4875,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,032598-13-3,,Mass
652bc0af-e7db-38de-8140-280343a75145,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-, PCB-77",,Elementary flows/Emission to soil/industrial,elementary,032598-13-3,,Mass
184c2c32-bd50-3516-9c58-2b19c6a724f2,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to water/river,elementary,002051-61-8,,Mass
48aecc33-ead2-3cf5-a1bc-70f5c25b8d8d,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to air/indoor,elementary,002051-61-8,,Mass
ea311683-ffb2-315b-97a9-880c0af45e4e,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to soil/agricultural,elementary,002051-61-8,,Mass
1aea1fc7-7e7d-3659-ad46-cf04323a1282,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to air/unspecified,elementary,002051-61-8,,Mass
338ea121-872b-3bca-a660-d9bda99e85d3,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to air/high population density,elementary,002051-61-8,,Mass
c561e276-eb27-3b0c-9e7e-a9555e0e4caf,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,002051-61-8,,Mass
0c773d54-b298-354d-bf72-b4f65d3b2122,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to soil/unspecified,elementary,002051-61-8,,Mass
5d3045df-064a-340f-9b0b-891be600acad,"1,1'-Biphenyl, 3-chloro-, PCB-2",,"Elementary flows/Emission to water/ground water, long-term",elementary,002051-61-8,,Mass
f451436c-ee6f-3e9f-83b2-9532a9287575,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to soil/industrial,elementary,002051-61-8,,Mass
2fc3f392-6201-3510-b2bf-43859f6eeaa5,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to soil/forestry,elementary,002051-61-8,,Mass
5dcdd8a5-3e51-3692-b67e-24793dd3148d,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to air/low population density,elementary,002051-61-8,,Mass
ad570e5b-d05d-3013-9eb1-23f991308ce7,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to water/ocean,elementary,002051-61-8,,Mass
84748a60-5004-3d10-b098-a08e2f042871,"1,1'-Biphenyl, 3-chloro-, PCB-2",,Elementary flows/Emission to water/unspecified,elementary,002051-61-8,,Mass
30fe255c-4bb2-381d-a7a2-88e9daee1ba2,"1,1'-Biphenyl, 3-chloro-, PCB-2",,"Elementary flows/Emission to air/low population density, long-term",elementary,002051-61-8,,Mass
0b8a120a-2f46-33e8-8815-fe5e4d032392,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to soil/industrial,elementary,002050-68-2,,Mass
72d0590f-6876-3665-90ec-d0e11ccf53ee,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to soil/agricultural,elementary,002050-68-2,,Mass
0d76feee-60b9-33d0-9682-dedf1128076d,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to air/low population density,elementary,002050-68-2,,Mass
de5a1621-8d28-3035-bfc2-0a0026809b60,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,"Elementary flows/Emission to water/ground water, long-term",elementary,002050-68-2,,Mass
f2ca9bed-0fbc-35ff-9840-fc26637b7c43,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to air/high population density,elementary,002050-68-2,,Mass
0ed63e2c-841a-363d-8579-4538c80b77ac,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to air/indoor,elementary,002050-68-2,,Mass
4c6bf31b-4551-3e6c-8823-552cc9719c44,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,"Elementary flows/Emission to air/low population density, long-term",elementary,002050-68-2,,Mass
f35a5fe9-d4a1-3e98-a4b4-5089981e1a9b,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to soil/forestry,elementary,002050-68-2,,Mass
52cea13e-5b41-3f58-9d19-3c6d4ea17d38,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,002050-68-2,,Mass
58cbb444-e536-38e5-8c45-d482201a4eb9,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to water/river,elementary,002050-68-2,,Mass
2640ba62-0402-346d-ac07-f1fb53896be0,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to air/unspecified,elementary,002050-68-2,,Mass
2a22fcdc-39ca-3c42-a794-2b5ee2ced029,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to soil/unspecified,elementary,002050-68-2,,Mass
3ce42e03-50d3-3599-9c55-b22e62bd5525,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to water/unspecified,elementary,002050-68-2,,Mass
86702031-c333-318d-91cb-eab2567e7b13,"1,1'-Biphenyl, 4,4'-dichloro-, PCB-15",,Elementary flows/Emission to water/ocean,elementary,002050-68-2,,Mass
5b363e9e-b111-354f-9d80-f59e40449127,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to soil/forestry,elementary,002051-62-9,,Mass
23c3a07d-a890-31eb-81b2-020fb6deaf57,"1,1'-Biphenyl, 4-chloro-, PCB-3",,"Elementary flows/Emission to air/low population density, long-term",elementary,002051-62-9,,Mass
02839d65-5855-3bea-a008-c17ae0a44967,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to water/unspecified,elementary,002051-62-9,,Mass
a426afb4-181c-37ee-8153-4886e54a8aa5,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to water/ocean,elementary,002051-62-9,,Mass
0aa01995-dfbe-3956-8485-5d5915ec8c9b,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to soil/unspecified,elementary,002051-62-9,,Mass
aa025b2d-754a-31a3-8413-efa01be21c97,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to air/low population density,elementary,002051-62-9,,Mass
7b27f155-6de7-3f2b-a312-3acd0acf612b,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to soil/agricultural,elementary,002051-62-9,,Mass
e1896a65-61cf-353f-8ed5-769b35676c74,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to water/river,elementary,002051-62-9,,Mass
5c4dbb8c-909e-360d-b36a-d8a23f6a8c2b,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to air/high population density,elementary,002051-62-9,,Mass
b264c3d8-5c4b-3763-bd78-08173e81d34e,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to soil/industrial,elementary,002051-62-9,,Mass
fd72e3e5-f160-3ada-a25a-f4fa54a628e8,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to air/indoor,elementary,002051-62-9,,Mass
373af354-a26d-3052-9704-b6b8b3bc8dd4,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to air/unspecified,elementary,002051-62-9,,Mass
058f927d-1b02-30ac-b919-387201f10149,"1,1'-Biphenyl, 4-chloro-, PCB-3",,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,002051-62-9,,Mass
957ff4b7-5295-35e3-b445-23f7a82c50de,"1,1'-Biphenyl, 4-chloro-, PCB-3",,"Elementary flows/Emission to water/ground water, long-term",elementary,002051-62-9,,Mass
7216be55-3c9b-3c8a-82a2-1f75775cbb22,"1,1'-Biphenyl, nonabromo-",,"Elementary flows/Emission to air/low population density, long-term",elementary,027753-52-2,,Mass
1fd5b979-d782-3821-90b4-da29606819e7,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to soil/agricultural,elementary,027753-52-2,,Mass
e2f45505-0281-3b51-bf68-24f35d152cb9,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to water/ocean,elementary,027753-52-2,,Mass
1d58e835-e239-3237-8fce-1e13d0d09b59,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to air/unspecified,elementary,027753-52-2,,Mass
87ec2c1b-2478-3e9c-a575-4a26b354543e,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to water/river,elementary,027753-52-2,,Mass
a6be08c9-69ed-3cce-8725-62180f6d5a88,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,027753-52-2,,Mass
0c4abde5-4172-36c5-a9e0-d0df7d606b69,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to air/low population density,elementary,027753-52-2,,Mass
c4459c2a-2edc-37e1-bc39-a7bcc17c34fd,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to soil/forestry,elementary,027753-52-2,,Mass
11ea4e02-7ead-381f-85d9-90202865936e,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to soil/industrial,elementary,027753-52-2,,Mass
e415f7f6-4f93-3e6f-bd08-0460903661bc,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to air/high population density,elementary,027753-52-2,,Mass
1ba20818-31aa-44fc-b605-76013fcfac13,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to soil/unspecified,elementary,027753-52-2,,Mass
02a7dc7f-5b03-3f2a-9020-40ad1800f753,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to air/indoor,elementary,027753-52-2,,Mass
8544924c-455c-31f8-9d99-f02a5143410b,"1,1'-Biphenyl, nonabromo-",,"Elementary flows/Emission to water/ground water, long-term",elementary,027753-52-2,,Mass
ddae628c-8f07-3450-903a-8dd19c0cc7a7,"1,1'-Biphenyl, nonabromo-",,Elementary flows/Emission to water/unspecified,elementary,027753-52-2,,Mass
e728fcad-b373-354a-9948-e78ce1e1396a,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,Elementary flows/Emission to air/low population density,elementary,002074-50-2,,Mass
3101608d-f19d-3817-aee1-3803db5dd4b8,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,Elementary flows/Emission to air/unspecified,elementary,002074-50-2,,Mass
d9102469-0b6f-3837-9ac1-4c138733d20c,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,Elementary flows/Emission to water/ocean,elementary,002074-50-2,,Mass
9c5b805e-6dc8-3834-a329-f713c1da34c1,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,Elementary flows/Emission to soil/agricultural,elementary,002074-50-2,,Mass
b63520d7-c28d-3218-89a8-bb949ff91f5f,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,002074-50-2,,Mass
6c0adf2b-0c9b-362e-ab42-74ef8998053f,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,"Elementary flows/Emission to air/low population density, long-term",elementary,002074-50-2,,Mass
df700900-6d72-3ccc-b2bb-47858f74da97,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,"Elementary flows/Emission to water/ground water, long-term",elementary,002074-50-2,,Mass
59dcec59-4e7d-3cc1-8ef1-f14e7012bf7e,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,Elementary flows/Emission to air/high population density,elementary,002074-50-2,,Mass
7a2703bf-8a82-32be-85ec-f06e1a3a0f68,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,Elementary flows/Emission to water/unspecified,elementary,002074-50-2,,Mass
3cf030ef-1ec9-3417-bfcf-8ac05145723e,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,Elementary flows/Emission to water/river,elementary,002074-50-2,,Mass
4ee67ebd-e3af-3b53-9ebc-47b7d1c5ffed,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,Elementary flows/Emission to air/indoor,elementary,002074-50-2,,Mass
e0cf61d8-5a57-37bc-ba58-7d79e9bd5ece,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,Elementary flows/Emission to soil/industrial,elementary,002074-50-2,,Mass
ed0eab54-29f5-3e3b-873c-7f5e67822ea0,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sul*)",,Elementary flows/Emission to soil/forestry,elementary,002074-50-2,,Mass
e48a80db-e7e5-4b20-b976-96bcf7e44939,"1,1'-DIMETHYL-4,4'-BIPYRIDINIUM BIS(METHYL SUL*)",,Elementary flows/Emission to soil/unspecified,elementary,002074-50-2,,Mass
9277b6f5-f5f9-38ad-9382-d138a5cb2bae,"1,1,1,2,2,3-hexachloro-3-fluoropropane",,Elementary flows/Emission to air/unspecified,elementary,000422-26-4,,Mass
d397aeae-1d3d-335f-bb17-5fe4a4354699,"1,1,1,2,3-pentachloro-2-fluoropropane",,Elementary flows/Emission to air/unspecified,elementary,000421-94-3,,Mass
af92b1ea-56c9-47e4-a83d-63fd9f54be15,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to water/unspecified,elementary,000630-20-6,,Mass
0d58c5d9-aa04-4616-9b81-da150ab0316b,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to soil/forestry,elementary,000630-20-6,,Mass
2796f9f3-3280-4b98-b7d4-36b138ca0543,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to air/unspecified,elementary,000630-20-6,,Mass
f9d6aefc-f29f-49db-9126-ab9d52d698da,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to water/fossil-,elementary,000630-20-6,,Mass
9316d4f0-647b-4ca0-8ba3-d40f3b49a2af,"1,1,1,2-Tetrachloroethane",,"Elementary flows/Emission to water/river, long-term",elementary,000630-20-6,,Mass
bc404443-e606-49c9-818a-86a0ee37e610,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to water/lake,elementary,000630-20-6,,Mass
ef6a03ae-9dc3-4b07-bfb6-4f943328bc37,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to water/river,elementary,000630-20-6,,Mass
e3abf13f-3bb9-4e52-b72b-9bd276625c55,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to air/high population density,elementary,000630-20-6,,Mass
b78c1992-dc0c-42c2-afc5-7eb78ed58dca,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000630-20-6,,Mass
a3ace8f0-50d8-462e-93b2-55bd943a5372,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to soil/agricultural,elementary,000630-20-6,,Mass
1ae42434-6f9f-47af-8ac8-e426eb462f06,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to water/ocean,elementary,000630-20-6,,Mass
595b33b4-7576-4c34-9658-55bf8d7abea4,"1,1,1,2-Tetrachloroethane",,"Elementary flows/Emission to water/fresh water, long-term",elementary,000630-20-6,,Mass
74a9784c-c64b-4ad3-9c32-85067dbce0b4,"1,1,1,2-Tetrachloroethane",,"Elementary flows/Emission to air/low population density, long-term",elementary,000630-20-6,,Mass
e80a5412-99ba-410f-bf63-81559d49930d,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to air/low population density,elementary,000630-20-6,,Mass
3b541ec2-7eaf-4071-bbfd-3c31c80e00ff,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to water/ground water,elementary,000630-20-6,,Mass
0d669b5f-570c-4af0-b8fc-43d6d738b015,"1,1,1,2-Tetrachloroethane",,"Elementary flows/Emission to water/ground water, long-term",elementary,000630-20-6,,Mass
2da5cd5a-7341-47e1-920e-a59cc35729df,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to water/fresh water,elementary,000630-20-6,,Mass
10efca52-061d-40c1-aac6-f12c010214f9,"1,1,1,2-Tetrachloroethane",,Elementary flows/Emission to soil/unspecified,elementary,000630-20-6,,Mass
