"85b08c25-2f1c-3215-9a7b-d756ce821dbf";"Non renewable, fossil + Cumulative Energy Demand (LHV).csv";"Cumulative Energy Demand (LHV)";"Non renewable, fossil";"MJ"
"f7c097c5-71c7-322c-a610-5dee0a39fd6b";"Land use + ReCiPe 2016 Midpoint (H).csv";"ReCiPe 2016 Midpoint (H)";"Land use";"m2a crop eq"
"eb072b11-7c98-3470-a835-b428f1797461";"Human toxicity, non-cancer - inorganics + EF 3.0 Method (adapted).csv";"EF 3.0 Method (adapted)";"Human toxicity, non-cancer - inorganics";"CTUh"
"08b6912a-f0af-39db-8873-d04d21cf6cb1";"Ozone formation, Human health + ReCiPe 2016 Endpoint (E).csv";"ReCiPe 2016 Endpoint (E)";"Ozone formation, Human health";"DALY"
"fdf3af6a-346a-39ad-aed7-c18fb17b10e8";"Marine aquatic ecotox. 20a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Marine aquatic ecotox. 20a";"kg 1,4-DB eq"
"68ec1c72-51fd-38ab-aa08-b6363bfa8577";"Mineral resource scarcity + ReCiPe 2016 Midpoint (E).csv";"ReCiPe 2016 Midpoint (E)";"Mineral resource scarcity";"kg Cu eq"
"f0c636a2-336d-3e00-9cbe-0b53ec744ea7";"Skin cancer + EPS 2015d.csv";"EPS 2015d";"Skin cancer";"PersonYr"
"fab221dc-4041-3e50-b937-92f1470d0930";"Radioactive substances into water + Ecological Scarcity 2013.csv";"Ecological Scarcity 2013";"Radioactive substances into water";"UBP"
"7e2ed9cf-17ee-3182-96db-35a5cce3fd3a";"Photochem. oxid. (incl. NOx & NMVOC av.) + CML-IA non-baseline.csv";"CML-IA non-baseline";"Photochem. oxid. (incl. NOx & NMVOC av.)";"kg C2H4 eq"
"3bc1c67f-d3e3-3891-9fea-4512107d88ef";"Climate change + EF 3.0 Method (adapted).csv";"EF 3.0 Method (adapted)";"Climate change";"kg CO2 eq"
"4fc54fc3-1ff3-3d5a-b43f-56a8ece7bf1d";"Human toxicity, non-cancer - metals + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Human toxicity, non-cancer - metals";"CTUh"
"eb55767b-3579-3f38-b4ca-dce1f2d1bbbc";"Water consumption, Aquatic ecosystems + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Water consumption, Aquatic ecosystems";"species.yr"
"4316221b-d1ab-3b99-b816-d8ffaab7fab5";"Eutrophication, marine + EF 3.0 Method (adapted).csv";"EF 3.0 Method (adapted)";"Eutrophication, marine";"kg N eq"
"be9322da-1209-3466-8bf0-e639f3d2f117";"Fossil resource scarcity + ReCiPe 2016 Endpoint (E).csv";"ReCiPe 2016 Endpoint (E)";"Fossil resource scarcity";"USD2013"
"a531306f-c0ef-3ede-8ef0-190982e8512c";"Fossil resource scarcity + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Fossil resource scarcity";"USD2013"
"65226290-e570-3f7f-a922-efea329c49b1";"Skin cancer + EPS 2015dx.csv";"EPS 2015dx";"Skin cancer";"PersonYr"
"338e9370-ceb0-3d18-9d87-5f91feb7829c";"Ecotoxicity + TRACI 2.1.csv";"TRACI 2.1";"Ecotoxicity";"CTUe"
"a3ba16ba-0377-3317-a297-af193740c39c";"Mineral extraction + IMPACT 2002+.csv";"IMPACT 2002+";"Mineral extraction";"MJ surplus"
"379b6af4-10b2-3313-924f-c95dada6cc33";"HH, marginal + Boulay et al 2011 (Human Health).csv";"Boulay et al 2011 (Human Health)";"HH, marginal";"DALY"
"209bd9be-d5c1-317b-a79b-2a76b79e495b";"Climate change + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Climate change";"kg CO2 eq"
"46f1601e-a91a-37e7-bf05-cb9c488d1c47";"Global warming + Ecological Scarcity 2013.csv";"Ecological Scarcity 2013";"Global warming";"UBP"
"acd3a04f-8111-33b9-8cdf-a624c08b1ae4";"Dinitrogen monoxide + Selected LCI results, additional.csv";"Selected LCI results, additional";"Dinitrogen monoxide";"kg"
"1cb335e6-4c41-3078-94fd-d355e3f9b5d7";"Human toxicity, cancer - organics + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Human toxicity, cancer - organics";"CTUh"
"72f766b9-4507-3dcd-9a53-dd2403e0e43b";"Renewable, wind, solar, geothe + Cumulative Energy Demand (LHV).csv";"Cumulative Energy Demand (LHV)";"Renewable, wind, solar, geothe";"MJ"
"9edd1ed0-2a89-3747-8456-474ac409aa1f";"Indoor air quality + BEES+.csv";"BEES+";"Indoor air quality";"g TVOC eq"
"ccd6f123-bb75-3b20-836b-a2bbf56fa936";"Production capacity for fruit&vegetables + EPS 2015d.csv";"EPS 2015d";"Production capacity for fruit&vegetables";"kg"
"0d2447fa-4c3d-35d3-b133-9da6d33f6dae";"Human carcinogenic toxicity + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Human carcinogenic toxicity";"DALY"
"7412244a-6163-3919-9ea1-06d18076db43";"Photochemical oxidant formation + Environmental Prices.csv";"Environmental Prices";"Photochemical oxidant formation";"kg NMVOC"
"756d07c7-d0ea-3a0b-a4f0-e7dfb1c02bf1";"Marine aquatic ecotox. 100a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Ozone layer depletion 25a";"kg CFC-11 eq"
"e3a86bfa-e71e-389e-991b-b3289cc7c21d";"Human toxicity soil + EDIP 2003.csv";"EDIP 2003";"Human toxicity soil";"m3"
"a2ca4f4e-aa74-325a-b8ba-301fab152372";"Ozone layer depletion + IMPACT 2002+.csv";"IMPACT 2002+";"Ozone layer depletion";"kg CFC-11 eq"
"d904c822-e067-3d6f-873a-690e36819c89";"Wood growth capacity + EPS 2015d.csv";"EPS 2015d";"Wood growth capacity";"kg"
"8772aabd-7b70-3a5c-816a-566541f2425f";"Ozone layer depletion 40a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Ozone layer depletion 40a";"kg CFC-11 eq"
"076def33-8f2d-3fbd-9c6a-1b34095eb767";"Ecotoxicity soil chronic + EDIP 2003.csv";"EDIP 2003";"Ecotoxicity soil chronic";"m3"
"3de1e36e-3cc3-3eea-9ab5-e2814d2bee70";"Terrestrial ecotoxicity 500a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Terrestrial ecotoxicity 500a";"kg 1,4-DB eq"
"95f89947-4850-31b8-9101-090cf2bf431b";"Resource use, fossils + EF 3.0 Method (adapted).csv";"EF 3.0 Method (adapted)";"Resource use, fossils";"MJ"
"28030ee1-3c42-37a5-8150-91f4570946f3";"Fossil depletion + Environmental Prices.csv";"Environmental Prices";"Fossil depletion";"kg oil eq"
"3f1542ed-16c5-3084-9291-85fb6f09b87b";"Ionising radiation + Environmental Prices.csv";"Environmental Prices";"Ionising radiation";"kBq U235 eq"
"44d65efa-dc96-39a2-8c75-8f579dda372f";"Housing availability + EPS 2015dx.csv";"EPS 2015dx";"Housing availability";"m2"
"a3d8efe7-0723-3d38-b61d-b203323a29a1";"Ozone depletion + EDIP 2003.csv";"EDIP 2003";"Ozone depletion";"kg CFC11 eq"
"ef7cfb8f-a599-3fc3-8c26-3b5fc541c0e8";"Global warming 20a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Global warming 20a";"kg CO2 eq"
"d7bce000-07a4-37d7-9cb6-0d11062b6baa";"Freshwater ecotoxicity + ReCiPe 2016 Midpoint (H).csv";"ReCiPe 2016 Midpoint (H)";"Freshwater ecotoxicity";"kg 1,4-DCB"
"ddaee513-369c-37eb-b194-c8824e895885";"Natural resources (water only) + Ecological Scarcity 2006 (Water Scarcity).csv";"Ecological Scarcity 2006 (Water Scarcity)";"Natural resources (water only)";"UBP"
"580b50d7-9d76-3e8a-a787-a1d0d69a5876";"Non-renewable, biomass + Cumulative Energy Demand (LHV).csv";"Cumulative Energy Demand (LHV)";"Non-renewable, biomass";"MJ"
"8e3c8bcf-f50d-3e5a-8519-8b0fd2b319d2";"Osteoporosis + EPS 2015dx.csv";"EPS 2015dx";"Osteoporosis";"case"
"92c690a5-c0b5-33bd-ad53-f24ad348f569";"Terrestrial eutrophication + EDIP 2003.csv";"EDIP 2003";"Terrestrial eutrophication";"m2"
"b1dfcc48-741a-3860-a938-a2af06ec1c92";"Water consumption, Terrestrial ecosystem + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Water consumption, Terrestrial ecosystem";"species.yr"
"0f3f4d9b-3bda-3b40-bfd0-f9a6adefc2da";"Agricultural land occupation + Environmental Prices.csv";"Environmental Prices";"Agricultural land occupation";"m2a"
"17f6465f-8b70-3638-9bad-067659a20d82";"Land use + ReCiPe 2016 Endpoint (E).csv";"ReCiPe 2016 Endpoint (E)";"Land use";"species.yr"
"be73c95b-2bd3-3e60-b068-636cda5b1a5f";"Eutrophication terrestrial + EF Method (adapted).csv";"EF Method (adapted)";"Eutrophication terrestrial";"mol N eq"
"4ead84f5-bccb-3eb2-a5ac-67eb8789d12a";"YOLL + EPS 2015dx.csv";"EPS 2015dx";"YOLL";"PersonYr"
"67318ed2-fe9c-39b3-a85d-841541d09cd0";"Human Health + Pfister et al 2009 (Eco-indicator 99).csv";"Pfister et al 2009 (Eco-indicator 99)";"Human Health";"DALY"
"f13a4b14-199f-3be9-bda2-03543431d53f";"Ecotoxicity, freshwater - inorganics + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Ecotoxicity, freshwater - inorganics";"CTUe"
"ccb7945c-5f4c-3a19-870b-111c0d19c19e";"Global warming, Freshwater ecosystems + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Global warming, Freshwater ecosystems";"species.yr"
"126b2e4c-9b2e-32d9-ab51-dad8ae2a042f";"NMVOC + Selected LCI results.csv";"Selected LCI results";"NMVOC";"kg"
"0485279f-397e-3f34-8679-d1c42235f890";"Marine sediment ecotox. 500a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Marine sediment ecotox. 500a";"kg 1,4-DB eq"
"49e6b756-2603-3c01-a5b6-c8271bfa713a";"Photochemical oxidation (low NOx) + CML-IA non-baseline.csv";"CML-IA non-baseline";"Photochemical oxidation (low NOx)";"kg C2H4 eq"
"9e7da751-8c08-3241-85c2-cd72e4f4c373";"Land use + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Land use";"Pt"
